email,first_name,last_name,role,school_name,school_type,domain,state,city,phone,status,notes,custom_data
rolando.m@rolandoshvac.com,,,Owner/Manager,Rolando's H.V.A.C.,Business,https://www.rolandoshvac.com/tampa/?utm_campaign=gmb&utm_medium=organic&utm_source=google,FL,Tampa,(813) 373-6804,invalid_email,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: rolando.m@rolandoshvac.com, info@rolandoshvac.com, tampa@rolandoshvac.com | Verification: SMTP Error 550: Mailbox Not Found","['rolando.m@rolandoshvac.com', 'info@rolandoshvac.com', 'tampa@rolandoshvac.com']"
scheduling@tonykellyac.com,,,Owner/Manager,Tony Kelly Heating & Air Conditioning,Business,http://www.tonykellyinc.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,FL,Tallahassee,(850) 385-3774,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: scheduling@tonykellyac.com",['scheduling@tonykellyac.com']
office.harperrevell@gmail.com,,,Owner/Manager,"Harper Revell Heating & Air Conditioning, Inc.",Business,http://www.harperrevell.com/,FL,Tallahassee,(850) 877-1306,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: office.harperrevell@gmail.com",['office.harperrevell@gmail.com']
info@mafer-ac.com,,,Owner/Manager,Heating & Cooling | Mafer AC,Business,https://mafer-ac.com/,FL,Orlando,(407) 632-3620,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: info@mafer-ac.com, support@mafer-ac.com | Verification: MX Records Found","['info@mafer-ac.com', 'support@mafer-ac.com']"
,,,Owner/Manager,Key Heating & Cooling,Business,https://keyheatingandcooling.com/,FL,Tallahassee,(850) 695-4108,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,"Central Heating Consultants, Inc",Business,https://www.centralheatingconsultants.net/,FL,Tallahassee,(850) 270-4352,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,Benson's Heating and Air Conditioning,Business,https://www.bensonshvac.com/?utm_source=gmb&utm_medium=organic,FL,Tallahassee,(850) 317-8625,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
perry@pstudio.us,,,Owner/Manager,"Barineau Heating and Air Conditioning, Inc.",Business,https://barineauac.com/,FL,Tallahassee,(850) 580-4029,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: perry@pstudio.us",['perry@pstudio.us']
,,,Owner/Manager,Blue Air Heating and Cooling,Business,https://www.myblueairac.com/,FL,Orlando,(407) 300-4185,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: ",[]
,,,Owner/Manager,Cooper's Plumbing & Air,Business,https://www.coopersheatingandair.com/tallahassee/?utm_source=GMBmain&utm_medium=organic,FL,Tallahassee,(866) 464-7132,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
about_bottom_divider-300x30@2x.webp,,,Owner/Manager,Sterling Service of Florida Inc,Business,http://sterlingservicefl.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Tallahassee,(850) 391-0091,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: about_bottom_divider-300x30@2x.webp, about_bottom_divider-300x30@2x.avif, ac_a_019-hvac-unit-300x200@2x.webp, servicearea-300x229@2x.avif, ac_a_022-man-at-table-with-phone-300x200@2x.webp, comfclub_top_divider-300x30@2x.webp, slide-4-4-300x158@2x.webp, banner_truck-300x260@2x.avif, blog-top-divider-300x30@2x.webp, about_top_divider-300x30@2x.webp, comfclub_bottom_divider-300x30@2x.webp, blog-top-divider-300x30@2x.avif, nextdoor-fave-2025-website-banner-300x169@2x.webp, about_top_divider-300x30@2x.avif, weserviceallbrands_img_wide-300x77@2x.avif, ac_a_031-gettyimages-1157324671-300x200@2x.webp, specialsdivider-300x30@2x.webp, coop_img-300x125@2x.webp, weserviceallbrands_img_wide-300x77@2x.webp, slide-6-300x158@2x.webp, banner_truck-300x260@2x.webp, coop_img-300x125@2x.avif, servicearea-300x229@2x.webp, comfclub_bottom_divider-300x30@2x.avif, comfclub_top_divider-300x30@2x.avif","['about_bottom_divider-300x30@2x.webp', 'about_bottom_divider-300x30@2x.avif', 'ac_a_019-hvac-unit-300x200@2x.webp', 'servicearea-300x229@2x.avif', 'ac_a_022-man-at-table-with-phone-300x200@2x.webp', 'comfclub_top_divider-300x30@2x.webp', 'slide-4-4-300x158@2x.webp', 'banner_truck-300x260@2x.avif', 'blog-top-divider-300x30@2x.webp', 'about_top_divider-300x30@2x.webp', 'comfclub_bottom_divider-300x30@2x.webp', 'blog-top-divider-300x30@2x.avif', 'nextdoor-fave-2025-website-banner-300x169@2x.webp', 'about_top_divider-300x30@2x.avif', 'weserviceallbrands_img_wide-300x77@2x.avif', 'ac_a_031-gettyimages-1157324671-300x200@2x.webp', 'specialsdivider-300x30@2x.webp', 'coop_img-300x125@2x.webp', 'weserviceallbrands_img_wide-300x77@2x.webp', 'slide-6-300x158@2x.webp', 'banner_truck-300x260@2x.webp', 'coop_img-300x125@2x.avif', 'servicearea-300x229@2x.webp', 'comfclub_bottom_divider-300x30@2x.avif', 'comfclub_top_divider-300x30@2x.avif']"
,,,Owner/Manager,AL-Air,Business,https://al-airfl.com/,FL,Orlando,(407) 506-5957,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: ",[]
,,,Owner/Manager,"Parker Services, Inc.",Business,https://www.tallahasseeac.com/,FL,Tallahassee,(850) 222-7722,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,"Professional, Inc.",Business,http://professionalacandheating.com/,FL,Orlando,(407) 736-1061,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: ",[]
info@greensenergy.com,,,Owner/Manager,Greens Energy HVAC & Fuel,Business,https://greensenergy.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Orlando-FL,FL,Orlando,(407) 282-5000,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: info@greensenergy.com, fuel@greensenergy.com, email@address.com, sales@greensenergy.com, service@greensenergy.com | Verification: MX Records Found","['info@greensenergy.com', 'fuel@greensenergy.com', 'email@address.com', 'sales@greensenergy.com', 'service@greensenergy.com']"
,,,Owner/Manager,Century Inc,Business,https://www.century-ac.com/,FL,Orlando,(407) 894-8417,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: ",[]
,,,Owner/Manager,Precision Comfort HVAC Services,Business,https://www.comfortrequiresprecision.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,FL,Orlando,(321) 917-3668,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: ",[]
alohaair808@gmail.com,,,Owner/Manager,Aloha Air,Business,https://www.alohaairfl.com/,FL,Orlando,(407) 813-3083,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: alohaair808@gmail.com | Verification: MX Records Found",['alohaair808@gmail.com']
,,,Owner/Manager,Donny's Heating and Air,Business,http://www.donnyshvac.com/,FL,Tallahassee,(850) 942-4349,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,Infinity Air & Heat,Business,https://myinfinityair.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,FL,Orlando,(407) 266-5247,pending,"Scraped from Google Maps: HVAC companies in Orlando, FL. Emails: ",[]
,,,Owner/Manager,E & B Heating and Air Conditioning,Business,https://eandbheatandair.com/,FL,Tallahassee,(850) 575-9119,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
your@email.com,,,Owner/Manager,Giddens Air Conditioning - Florida Only,Business,http://www.giddensac.com/,FL,Tallahassee,(850) 562-0300,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: your@email.com",['your@email.com']
,,,Owner/Manager,Expert Home Service,Business,https://experthomeservice.com/,FL,Tampa,(813) 632-8889,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
info@aircontrolheatingandcooling.com,,,Owner/Manager,"Air Control Heating & Cooling, Inc.",Business,https://aircontrolheatingandcooling.com/,FL,Tallahassee,(850) 562-1234,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: info@aircontrolheatingandcooling.com",['info@aircontrolheatingandcooling.com']
info@keithlawson.com,,,Owner/Manager,Keith Lawson Services,Business,https://www.keithlawson.com/,FL,Tallahassee,(850) 562-2600,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: info@keithlawson.com",['info@keithlawson.com']
,,,Owner/Manager,Advanced Air Care Heating and Cooling,Business,https://www.airconditioningtallahassee.com/,FL,Tallahassee,(850) 688-9265,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,Donny's Heating and Air,Business,http://www.donnyshvac.com/,FL,Tallahassee,(850) 942-4349,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
info@totalairinc.net,,,Owner/Manager,Total Air Inc.,Business,https://totalairinc.net/?utm_source=gmb&utm_medium=organic,FL,St. Petersburg,(727) 888-2922,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: info@totalairinc.net | Verification: MX Records Found",['info@totalairinc.net']
,,,Owner/Manager,E & B Heating and Air Conditioning,Business,https://eandbheatandair.com/,FL,Tallahassee,(850) 575-9119,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
luke@airphillips.com,,,Owner/Manager,Phillips Air Conditioning & Heating,Business,https://airphillips.com/,FL,St. Petersburg,(727) 709-7979,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: luke@airphillips.com | Verification: MX Records Found",['luke@airphillips.com']
your@email.com,,,Owner/Manager,Giddens Air Conditioning - Florida Only,Business,http://www.giddensac.com/,FL,Tallahassee,(850) 562-0300,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: your@email.com",['your@email.com']
,,,Owner/Manager,Forest Air Conditioning & Heating,Business,https://www.forestairac.com/,FL,St. Petersburg,(727) 865-6004,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
info@aircontrolheatingandcooling.com,,,Owner/Manager,"Air Control Heating & Cooling, Inc.",Business,https://aircontrolheatingandcooling.com/,FL,Tallahassee,(850) 562-1234,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: info@aircontrolheatingandcooling.com",['info@aircontrolheatingandcooling.com']
,,,Owner/Manager,"Sunstate Mechanical Contractors, Inc.",Business,https://www.hvacrepairtampa.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,FL,Tampa,(813) 657-8200,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
info@keithlawson.com,,,Owner/Manager,Keith Lawson Services,Business,https://www.keithlawson.com/,FL,Tallahassee,(850) 562-2600,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: info@keithlawson.com",['info@keithlawson.com']
,,,Owner/Manager,Advanced Air Care Heating and Cooling,Business,https://www.airconditioningtallahassee.com/,FL,Tallahassee,(850) 688-9265,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
office@expeditedheatandair.com,,,Owner/Manager,Expedited Heat & Air,Business,https://expeditedheatandair.com/,FL,Tampa,(813) 937-5272,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: office@expeditedheatandair.com | Verification: SMTP Handshake Success (250 OK)",['office@expeditedheatandair.com']
,,,Owner/Manager,"Viking Air Services, LLC",Business,https://www.vikingcoldair.com/,FL,St. Petersburg,(727) 777-5200,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
info@hernheatingandair.com,,,Owner/Manager,Hern Heating and Air Conditioning,Business,http://www.hernheatingandair.com/,FL,St. Petersburg,(727) 201-8534,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: info@hernheatingandair.com | Verification: MX Records Found",['info@hernheatingandair.com']
contact@valueairandheat.com,,,Owner/Manager,Value Air and Heat HVAC St Petersburg,Business,https://valueairandheat.com/,FL,St. Petersburg,(727) 418-3211,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: contact@valueairandheat.com | Verification: MX Records Found",['contact@valueairandheat.com']
,,,Owner/Manager,Air Bros Air Conditioning & Electrical,Business,https://theairbros.com/,FL,St. Petersburg,(727) 217-6142,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Precision Air conditioning & Refrigeration Inc.,Business,http://www.precisionairflorida.com/,FL,St. Petersburg,(727) 515-5506,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Air Quality Control,Business,https://aqc-fl.com/,FL,St. Petersburg,(727) 347-0202,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
lamar@theservicepros.com,,,Owner/Manager,The Service Pros AC Repair St Petersburg,Business,http://theservicepros.com/,FL,St. Petersburg,(727) 222-0237,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: lamar@theservicepros.com | Verification: MX Records Found",['lamar@theservicepros.com']
,,,Owner/Manager,Tadlock Heating & Air Conditioning,Business,https://tadlockhvac.com/?utm_campaign=gmb,FL,Tallahassee,(850) 761-4407,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,Tadlock Heating & Air Conditioning,Business,https://tadlockhvac.com/?utm_campaign=gmb,FL,Tallahassee,(850) 761-4407,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,Tank Air Conditioning & Heating,Business,https://tankac.netlify.app/,FL,Tampa,(813) 967-9777,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
admin@budgetheating.com,,,Owner/Manager,Budget Heating & Air Conditioning Inc.,Business,https://www.budgetheating.com/,FL,Tampa,(813) 885-7999,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: admin@budgetheating.com | Verification: SMTP Handshake Success (250 OK)",['admin@budgetheating.com']
,,,Owner/Manager,Tampa AC Services Inc,Business,https://tampa-acservices.com/,FL,Tampa,(813) 797-7331,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
team@hot2cold.com,,,Owner/Manager,Hot 2 Cold Air Conditioning,Business,https://hot2coldairconditioning.com/air-conditioning-repair-services-tampa/,FL,Tampa,,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: team@hot2cold.com, team@h2cac.com | Verification: SMTP Handshake Success (250 OK)","['team@hot2cold.com', 'team@h2cac.com']"
,,,Owner/Manager,Total Air Solutions,Business,https://totalairfl.com/,FL,Tampa,(888) 426-1770,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
,,,Owner/Manager,"Progressive Air Systems, Inc.",Business,https://progressiveairsystems.com/?utm_source=GMB&utm_medium=Yext&utm_campaign=website,FL,Tampa,(813) 909-1444,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
,,,Owner/Manager,One Way Air,Business,https://onewayairfl.com/tampa?utm_source=Google&utm_medium=GMB&utm_campaign=GMB-Tampa,FL,Tampa,(813) 308-0331,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
,,,Owner/Manager,"Liberty Air Hearing & Cooling, Inc",Business,https://libertyacinc.com/,FL,St. Petersburg,(727) 235-0500,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Domingo & Sons,Business,https://domingosonshvacpro.com/st-petersburg/,FL,St. Petersburg,(727) 594-7700,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Fairway Heating & Cooling LLC,Business,https://fairwayheatingcooling.com/?utm_source=google&utm_medium=gbp&utm_campaign=local-listing_primary,FL,Tampa,(813) 443-9439,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
bookings@hawkinsserviceco.com,,,Owner/Manager,Hawkins Service Co.,Business,https://www.hawkinsserviceco.com/?utm_source=google&utm_medium=gbp&se_campaign=GBP-Tampa,FL,Tampa,(813) 303-1465,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: bookings@hawkinsserviceco.com | Verification: SMTP Handshake Success (250 OK)",['bookings@hawkinsserviceco.com']
,,,Owner/Manager,WEC Heating & A/C INC.,Business,https://www.mywec.com/,FL,Tallahassee,(850) 878-5398,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
redcappresident@redcapnow.com,,,Owner/Manager,"Red Cap Plumbing, Air & Electric",Business,https://redcapnow.com/?utm_campaign=gmb_rc_home_everyone_gmb-tampa&utm_medium=gmb&utm_source=google,FL,Tampa,(813) 596-3030,invalid_email,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: redcappresident@redcapnow.com | Verification: SMTP Error 550: Mailbox Not Found",['redcappresident@redcapnow.com']
,,,Owner/Manager,Joe Cool Air Conditioning and Plumbing,Business,https://www.joecoolhomeservices.com/tampa?utm_source=GBP&utm_medium=organic,FL,Tampa,(813) 355-8576,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
gulfcoastairsystemstampa@gmail.com,,,Owner/Manager,Gulf Coast Air Systems,Business,https://gulfcoastairsystems.com/,FL,Tampa,(813) 689-2082,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: gulfcoastairsystemstampa@gmail.com | Verification: SMTP Handshake Success (250 OK)",['gulfcoastairsystemstampa@gmail.com']
contactus@airprosfl.net,,,Owner/Manager,Air Pros Heating & Air Conditioning LLC,Business,http://airprosfl.net/,FL,Tallahassee,,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: contactus@airprosfl.net",['contactus@airprosfl.net']
,,,Owner/Manager,Chavez & Sons,Business,https://chavezsonshvacservices.com/tampa-fl/,FL,Tampa,(813) 640-3400,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
,,,Owner/Manager,Easy AC,Business,https://www.easyac.net/,FL,Tampa,,pending,"Scraped from Google Maps: HVAC companies in Tampa, FL. Emails: ",[]
